Billing Date,Brand,Article,Site,Site Area,MRP,Promotion Name,Region,POS Billing Quantity,POS Cost,POS Gross Sales,POS Total Discount,POS Tax Amount,POS Net Sales WOT,POS RGM,Vendor,Fiber,Fabric,Brand Tag,Wash Care Instructions,C Technique,Broad Craft,Handloom Mark,Silk Mark,Type,Style Code,Craft Code,Site Name,Bin
2023-02-11,Aiba,3144825741,ST06,A,8821,P24,R1,1,4301.69592693459,8821,2436.0701447724914,319.24649276137546,6065.683362466133,1763.9874355315433,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B4,yes,no,Tie-Dyed,3144825,C9,ST06A,8000-8999
2023-03-10,Ciba,1581424553,ST35,C,7283,P23,R2,1,3637.4912239230325,7283,737.0511297097036,327.29744351451484,6218.651426775781,2581.1602028527486,V1,Cotton,Other,Ciba Other Saree,Handwash Separately,C4,B1,yes,no,Printed,1581424,C4,ST35C,7000-7999
2023-02-02,Ciba,8121443397,ST35,A,9249,P3,R2,1,4211.061606927819,9249,176.66707973716868,453.61664601314163,8618.716274249691,4407.654667321872,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,yes,no,Tie-Dyed,8121443,C8,ST35A,9000-9999
2023-01-20,Ciba,8060371167,ST20,A,5251,P10,R2,1,2466.8918975077854,5251,1290.8790961038571,198.00604519480714,3762.114858701336,1295.2229611935504,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B1,no,no,Embroidered,8060371,C3,ST20A,5000-5999
2023-02-07,Biba,4787044908,ST40,A,5742,P2,R4,1,2794.708459133187,5742,1559.423874490135,209.12880627549328,3973.4473192343717,1178.7388601011849,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,no,no,Printed,4787044,C1,ST40A,5000-5999
2023-04-05,Ciba,1392724383,ST15,C,2382,P38,R2,1,1134.9429547937968,2382,2.0238505955519357,118.99880747022242,2260.977341934226,1126.034387140429,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,yes,no,Embroidered,1392724,C3,ST15C,2000-2999
2023-01-16,Biba,8807236794,ST11,A,7362,P24,R2,1,3322.210623763918,7362,1011.585472946325,317.52072635268377,6032.893800700991,2710.683176937073,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,no,no,Printed,8807236,C1,ST11A,7000-7999
2023-02-05,Ciba,1389402925,ST11,C,3274,P35,R2,1,1512.3790253523143,3274,415.90037793473687,142.90498110326317,2715.194640962,1202.8156156096857,V7,Linen,Plain,Ciba Plain Saree,Handwash Separately,C2,B3,no,no,Printed,1389402,C2,ST11C,3000-3999
2023-01-01,Biba,8892857628,ST30,C,6773,P6,R4,1,3080.421015951191,6773,602.8584700966238,308.5070764951688,5861.634453408207,2781.2134374570164,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B3,yes,no,Tie-Dyed,8892857,C9,ST30C,6000-6999
2023-02-18,Aiba,7713283041,ST39,C,2887,P21,R4,1,1388.9230030032172,2887,594.7372987688552,114.61313506155726,2177.6495661695876,788.7265631663704,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B3,no,no,Printed,7713283,C8,ST39C,2000-2999
2023-02-20,Aiba,7957814300,ST25,B,7822,P25,R1,1,3691.3863050531672,7822,1512.105389075437,315.49473054622814,5994.399880378334,2303.013575325167,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B4,no,no,Tie-Dyed,7957814,C7,ST25B,7000-7999
2023-04-05,Ciba,4658920421,ST17,B,6016,P24,R1,1,2931.7567267720724,6016,1765.2119827358943,212.5394008632053,4038.2486164009,1106.4918896288277,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,yes,no,Printed,4658920,C9,ST17B,6000-6999
2023-01-28,Ciba,8452092345,ST34,A,2765,P1,R1,1,1249.4017824640578,2765,527.7330547621239,111.86334726189381,2125.403597975982,876.0018155119242,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B1,yes,no,Printed,8452092,C5,ST34A,2000-2999
2023-04-06,Ciba,1289136107,ST31,A,5544,P5,R1,1,2575.969998996729,5544,574.1700610406151,248.49149694796927,4721.338442011415,2145.3684430146864,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,yes,no,Printed,1289136,C8,ST31A,5000-5999
2023-03-20,Biba,8829673735,ST18,C,3987,P33,R2,1,1833.2304694629256,3987,281.51947116151035,185.2740264419245,3520.206502396565,1686.9760329336395,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B2,no,no,Printed,8829673,C2,ST18C,3000-3999
2023-02-16,Ciba,6942833177,ST37,C,7831,P8,R1,1,3693.250169798262,7831,1422.8375895423912,320.40812052288044,6087.754289934728,2394.504120136466,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B2,no,no,Woven,6942833,C8,ST37C,7000-7999
2023-04-03,Biba,9322116545,ST26,C,2044,P40,R1,0,0.0,0,0.0,0.0,0.0,0.0,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,no,no,Tie-Dyed,9322116,C1,ST26C,2000-2999
2023-01-17,Ciba,3235807237,ST24,C,3229,P30,R4,1,1510.5695220482728,3229,185.98921328091782,152.1505393359541,2890.8602473831284,1380.2907253348556,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B3,no,no,Woven,3235807,C7,ST24C,3000-3999
2023-04-08,Aiba,8044927801,ST11,C,8308,P34,R2,1,3805.1723719272995,8308,1537.6992774225812,338.515036128871,6431.785686448548,2626.613314521249,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B3,no,no,Woven,8044927,C2,ST11C,8000-8999
2023-03-17,Ciba,4240174366,ST19,C,2314,P19,R2,1,1121.6234349942472,2314,422.2385513868918,94.58807243065542,1797.173376182453,675.5499411882058,V9,Silk,Plain,Ciba Plain Saree,Dry Clean only,C9,B3,no,yes,Printed,4240174,C9,ST19C,2000-2999
2023-01-16,Aiba,8148539507,ST38,A,1102,P9,R2,1,517.5600328057269,1102,45.198221328121804,52.84008893359392,1003.9616897382843,486.40165693255744,V10,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C5,B4,yes,no,Printed,8148539,C5,ST38A,1000-1999
2023-01-10,Ciba,7072220525,ST10,B,3812,P12,R2,1,1836.6486777209898,3812,414.60798139456494,169.86960093027176,3227.5224176751635,1390.8737399541737,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B1,no,no,Woven,7072220,C7,ST10B,3000-3999
2023-01-07,Aiba,6803794000,ST14,B,2452,P34,R4,1,1132.0921698091925,2452,285.777628614418,108.3111185692791,2057.9112528163027,925.8190830071103,V2,Linen,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,no,no,Printed,6803794,C7,ST14B,2000-2999
2023-04-02,Ciba,8295953047,ST27,B,9119,P5,R3,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C7,B1,no,no,Woven,8295953,C7,ST27B,9000-9999
2023-04-11,Biba,9941887078,ST31,A,7926,P12,R1,1,3758.631254751292,7926,812.942253384593,355.6528873307704,6757.404859284637,2998.7736045333445,V4,Cotton/Silk,Plain,Biba Plain Saree,Dry Clean only,C7,B2,yes,no,Embroidered,9941887,C7,ST31A,7000-7999
2023-01-10,Aiba,2948458199,ST28,B,1057,P34,R1,0,0.0,0,0.0,0.0,0.0,0.0,V5,Cotton,Crepe,Aiba Crepe Saree,Handwash Separately,C6,B2,no,no,Woven,2948458,C6,ST28B,1000-1999
2023-01-16,Aiba,3686018307,ST22,C,2714,P24,R3,1,1222.6816411849538,2714,641.1367276247588,103.64316361876206,1969.220108756479,746.5384675715252,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B2,yes,no,Woven,3686018,C5,ST22C,2000-2999
2023-02-14,Biba,5588909872,ST26,A,2011,P29,R1,1,995.8049788084412,2011,35.176203827113625,98.79118980864433,1877.0326063642422,881.227627555801,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B3,yes,no,Tie-Dyed,5588909,C5,ST26A,2000-2999
2023-02-05,Biba,1443779789,ST07,B,8584,P30,R3,1,4275.6416997686065,8584,2325.224153730668,312.9387923134666,5945.8370539558655,1670.195354187259,V8,Cotton,Other,Biba Other Saree,Handwash Separately,C6,B3,no,no,Woven,1443779,C6,ST07B,8000-8999
2023-02-16,Biba,3666085006,ST23,B,5139,P38,R3,1,2356.2807717734263,5139,1353.547854912944,189.2726072543528,3596.1795378327033,1239.898766059277,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B3,no,no,Embroidered,3666085,C3,ST23B,5000-5999
2023-02-10,Biba,4428573727,ST06,A,1213,P10,R1,1,578.4903404501414,1213,295.4695544987374,45.87652227506314,871.6539232261995,293.1635827760581,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B4,no,no,Printed,4428573,C4,ST06A,1000-1999
2023-02-08,Aiba,7297426404,ST28,C,2816,P20,R1,1,1402.523115523294,2816,661.8866763380636,107.70566618309681,2046.4076574788394,643.8845419555453,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,yes,no,Embroidered,7297426,C10,ST28C,2000-2999
2023-03-08,Aiba,6926186164,ST08,A,8837,P18,R3,1,4058.6206783903754,8837,1918.357453813494,345.9321273093253,6572.71041887718,2514.0897404868047,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B1,yes,no,Printed,6926186,C1,ST08A,8000-8999
2023-04-10,Aiba,7900858730,ST10,A,5768,P34,R2,-1,-2595.617591839255,-5768,-1513.954948751039,-212.70225256244805,-4041.3427986865127,-1445.7252068472576,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B1,no,no,Tie-Dyed,7900858,C2,ST10A,5000-5999
2023-01-26,Aiba,3183097036,ST11,A,2444,P9,R2,1,1172.0470003794344,2444,350.647807470812,104.66760962645941,1988.6845829027286,816.6375825232942,V4,Linen,Other,Aiba Other Saree,Handwash Separately,C4,B2,no,no,Printed,3183097,C4,ST11A,2000-2999
2023-01-26,Aiba,2677208161,ST22,C,6182,P20,R3,1,3009.8963355124583,6182,1848.5805474567578,216.67097262716212,4116.74847991608,1106.8521444036219,V5,Modal,Plain,Aiba Plain Saree,Handwash Separately,C2,B2,no,no,Tie-Dyed,2677208,C2,ST22C,6000-6999
2023-01-27,Biba,6746750106,ST26,C,4237,P28,R1,1,1964.487895097728,4237,769.5547922216308,173.37226038891845,3294.0729473894507,1329.5850522917228,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,yes,no,Printed,6746750,C1,ST26C,4000-4999
2023-02-27,Biba,8688879098,ST22,A,7868,P25,R3,1,3867.480977726013,7868,1021.1832344122934,342.34083827938537,6504.475927308322,2636.994949582309,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B3,yes,no,Printed,8688879,C7,ST22A,7000-7999
2023-01-16,Biba,1359930936,ST30,A,7903,P16,R4,1,3849.786405926114,7903,1773.1311782378186,306.4934410881091,5823.375380674072,1973.5889747479582,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B3,yes,no,Printed,1359930,C7,ST30A,7000-7999
2023-01-21,Ciba,7138471672,ST33,A,1600,P38,R2,1,783.0443273760825,1600,309.0541165059517,64.54729417470242,1226.3985893193458,443.3542619432633,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,yes,no,Printed,7138471,C6,ST33A,1000-1999
2023-04-03,Biba,3333312637,ST19,A,4389,P17,R2,1,2132.107794666316,4389,599.6211294414136,189.46894352792935,3599.9099270306574,1467.8021323643416,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B4,yes,no,Embroidered,3333312,C6,ST19A,4000-4999
2023-03-26,Biba,6259716441,ST24,B,4327,P29,R4,0,0.0,0,0.0,0.0,0.0,0.0,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B1,yes,no,Tie-Dyed,6259716,C8,ST24B,4000-4999
2023-01-27,Biba,9097895727,ST39,B,8126,P9,R4,1,3889.5426639724833,8126,1104.091365649217,351.09543171753916,6670.813202633243,2781.27053866076,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B1,yes,no,Embroidered,9097895,C6,ST39B,8000-8999
2023-03-20,Aiba,9715205882,ST27,B,4068,P18,R3,1,1891.4423029065388,4068,768.3274367413858,164.9836281629307,3134.6889350956835,1243.2466321891447,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,yes,no,Tie-Dyed,9715205,C3,ST27B,4000-4999
2023-03-13,Ciba,6002236131,ST18,B,1354,P24,R2,0,0.0,0,0.0,0.0,0.0,0.0,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B2,no,no,Embroidered,6002236,C10,ST18B,1000-1999
2023-02-13,Ciba,9866386684,ST20,A,2867,P2,R2,1,1324.975992780482,2867,84.35580139758844,139.13220993012058,2643.511988672291,1318.5359958918089,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B2,no,no,Woven,9866386,C9,ST20A,2000-2999
2023-02-19,Ciba,3350890235,ST40,B,5194,P1,R4,1,2557.7358372828476,5194,167.5522005874315,251.32238997062842,4775.12540944194,2217.3895721590925,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,no,no,Embroidered,3350890,C3,ST40B,5000-5999
2023-03-22,Ciba,2933849692,ST07,B,4539,P38,R3,1,2123.0237021521593,4539,193.95826252576902,217.25208687371156,4127.789650600519,2004.7659484483597,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B3,no,no,Printed,2933849,C8,ST07B,4000-4999
2023-03-21,Biba,2852865042,ST02,A,5826,P30,R3,1,2635.653842770619,5826,803.4216029735719,251.12891985132143,4771.449477175107,2135.795634404488,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B3,yes,no,Woven,2852865,C10,ST02A,5000-5999
2023-03-26,Ciba,2188550846,ST08,C,6433,P31,R3,1,3162.0527908364193,6433,245.10174373757656,309.3949128131212,5878.503343449302,2716.4505526128823,V9,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C1,B3,no,no,Woven,2188550,C1,ST08C,6000-6999
2023-01-08,Biba,5270523970,ST10,B,3401,P13,R2,1,1604.8412457058485,3401,476.5639622431506,146.22180188784247,2778.2142358690066,1173.3729901631582,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B4,no,no,Embroidered,5270523,C5,ST10B,3000-3999
2023-01-15,Aiba,4768245771,ST22,A,8157,P23,R3,1,3710.2648113649357,8157,2286.295795424349,293.5352102287826,5577.168994346869,1866.9041829819334,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B1,no,no,Printed,4768245,C5,ST22A,8000-8999
2023-01-17,Biba,7790953861,ST20,A,8210,P32,R2,1,4059.9918434081164,8210,1339.7990357998167,343.5100482100092,6526.690915990174,2466.699072582058,V2,Cotton,Satin,Biba Satin Saree,Handwash Separately,C6,B1,no,no,Printed,7790953,C6,ST20A,8000-8999
2023-01-05,Aiba,5409227035,ST39,A,6041,P8,R4,1,2862.9512687186434,6041,1704.2015810854753,216.83992094572625,4119.958497968798,1257.0072292501545,V3,Cotton/Silk,Plain,Aiba Plain Saree,Dry Clean only,C3,B1,no,no,Woven,5409227,C3,ST39A,6000-6999
2023-01-17,Aiba,5867348489,ST20,B,3292,P20,R2,1,1527.1913907668138,3292,660.4115987032881,131.5794200648356,2500.008981231876,972.8175904650623,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B2,no,no,Printed,5867348,C2,ST20B,3000-3999
2023-03-27,Biba,6901259921,ST04,C,7132,P26,R1,1,3401.880002950339,7132,1971.475295156408,258.0262352421796,4902.498469601413,1500.6184666510735,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B2,no,no,Woven,6901259,C6,ST04C,7000-7999
2023-02-19,Biba,1246751173,ST20,B,8520,P11,R2,1,3913.1320044082277,8520,1427.9927277094941,354.60036361452535,6737.406908675981,2824.2749042677533,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B2,no,no,Embroidered,1246751,C1,ST20B,8000-8999
2023-01-20,Ciba,1948444493,ST22,C,9040,P33,R3,1,4163.7201054923835,9040,2340.549689192904,334.97251554035483,6364.477795266741,2200.7576897743575,V7,Cotton,Other,Ciba Other Saree,Handwash Separately,C6,B3,yes,no,Woven,1948444,C6,ST22C,9000-9999
2023-03-28,Ciba,6544583608,ST03,A,5653,P23,R3,1,2741.7332425109203,5653,1097.1457174414336,227.79271412792832,4328.061568430638,1586.3283259197174,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B3,yes,no,Embroidered,6544583,C7,ST03A,5000-5999
2023-03-02,Ciba,8666219472,ST26,B,1933,P24,R1,1,912.6099403651266,1933,333.5919681748979,79.97040159125511,1519.4376302338471,606.8276898687205,V9,Silk,Plain,Ciba Plain Saree,Dry Clean only,C6,B3,yes,yes,Woven,8666219,C6,ST26B,1000-1999
2023-02-08,Ciba,1250373124,ST39,B,8243,P25,R4,1,3838.4283360551976,8243,1005.0092231118292,361.8995388444086,6876.091238043763,3037.6629019885654,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B4,no,no,Tie-Dyed,1250373,C6,ST39B,8000-8999
2023-04-08,Aiba,1230898055,ST17,C,1853,P28,R1,1,901.8134995993152,1853,90.40498078099387,88.12975096095032,1674.4652682580559,772.6517686587407,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B1,no,no,Tie-Dyed,1230898,C6,ST17C,1000-1999
2023-04-07,Aiba,1172738190,ST09,A,1328,P38,R3,1,611.268924569304,1328,196.34301141870145,56.58284942906493,1075.0741391522336,463.8052145829296,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,no,no,Embroidered,1172738,C10,ST09A,1000-1999
2023-04-09,Aiba,1886533825,ST17,B,6410,P20,R1,1,3194.042585590056,6410,1508.6534397882933,245.06732801058536,4656.279232201121,1462.2366466110648,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B1,yes,no,Woven,1886533,C3,ST17B,6000-6999
2023-03-01,Aiba,6691653391,ST21,A,1670,P10,R2,1,775.463146279205,1670,232.22558296144325,71.88872085192784,1365.8856961866288,590.4225499074238,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B2,no,no,Embroidered,6691653,C9,ST21A,1000-1999
2023-03-15,Aiba,2539015880,ST04,A,7644,P38,R1,1,3695.3982730850876,7644,1811.1559907572957,291.64220046213524,5541.201808780569,1845.8035356954815,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B2,no,no,Embroidered,2539015,C10,ST04A,7000-7999
2023-01-11,Biba,6369621023,ST36,B,8741,P32,R4,1,4170.027605875197,8741,310.1385521140015,421.54307239429994,8009.318375491698,3839.290769616501,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B2,yes,no,Printed,6369621,C9,ST36B,8000-8999
2023-01-24,Aiba,3514588924,ST02,B,8166,P32,R3,1,3795.3838468721733,8166,993.9539039862143,358.60230480068935,6813.443791213097,3018.0599443409237,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B3,no,no,Embroidered,3514588,C6,ST02B,8000-8999
2023-03-01,Aiba,6380733834,ST28,B,5846,P14,R1,1,2686.9264830967,5846,700.5166282356238,257.2741685882188,4888.209203176157,2201.282720079457,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B3,yes,no,Printed,6380733,C8,ST28B,5000-5999
2023-02-10,Biba,5584829143,ST22,C,7134,P37,R3,1,3287.663781946588,7134,109.91204509580844,351.20439774520963,6672.8835571589825,3385.2197752123943,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,no,no,Embroidered,5584829,C6,ST22C,7000-7999
2023-01-17,Aiba,2672169247,ST22,A,6936,P20,R3,1,3414.0902217517423,6936,237.50298358702793,334.9248508206486,6363.5721655923235,2949.481943840581,V10,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B4,yes,no,Woven,2672169,C2,ST22A,6000-6999
2023-01-14,Ciba,1313336459,ST32,C,4971,P21,R2,1,2362.0663990331514,4971,178.23872748168478,239.63806362591578,4553.1232088924,2191.0568098592485,V1,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,no,no,Printed,1313336,C8,ST32C,4000-4999
2023-01-25,Aiba,2844309522,ST15,A,8171,P10,R2,1,3970.627936165293,8171,915.7626268520349,362.7618686573983,6892.475504490567,2921.847568325274,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B1,no,no,Tie-Dyed,2844309,C2,ST15A,8000-8999
2023-01-12,Biba,4485851867,ST36,C,4108,P6,R4,1,2023.231762549715,4108,236.08216219789918,193.59589189010504,3678.3219459119955,1655.0901833622804,V3,Cotton,Georgette,Biba Georgette Saree,Handwash Separately,C3,B1,no,no,Tie-Dyed,4485851,C3,ST36C,4000-4999
2023-03-16,Aiba,4382380820,ST13,C,6256,P21,R1,1,2939.4272184011197,6256,1868.6786459058544,219.36606770470726,4167.955286389438,1228.528067988318,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B2,no,no,Tie-Dyed,4382380,C4,ST13C,6000-6999
2023-01-07,Ciba,2247657823,ST04,B,7766,P11,R1,1,3796.96471633574,7766,144.91336779012724,381.05433161049365,7240.032300599379,3443.0675842636388,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B2,no,no,Woven,2247657,C4,ST04B,7000-7999
2023-03-24,Aiba,2385727181,ST04,B,9680,P40,R1,-1,-4386.359829583726,-9680,-1211.0891764528365,-423.44554117735817,-8045.465282369805,-3659.105452786079,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B2,no,no,Tie-Dyed,2385727,C3,ST04B,9000-9999
2023-03-19,Biba,9511439238,ST37,B,8157,P12,R1,1,3983.964753800695,8157,2089.8118878546575,303.35940560726715,5763.8287065380755,1779.8639527373807,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B3,yes,no,Embroidered,9511439,C1,ST37B,8000-8999
2023-02-12,Biba,1506120174,ST23,B,5597,P28,R3,1,2637.688228259667,5597,159.36138610682303,271.8819306946588,5165.756683198518,2528.0684549388507,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B3,no,no,Embroidered,1506120,C10,ST23B,5000-5999
2023-01-18,Biba,4772944403,ST12,B,8504,P15,R3,1,4189.89518147386,8504,2496.706700869377,300.36466495653116,5706.928634174092,1517.0334527002315,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,no,no,Printed,4772944,C6,ST12B,8000-8999
2023-01-20,Biba,8600767198,ST25,C,2003,P15,R1,1,966.9118611492818,2003,435.08874307815944,78.39556284609203,1489.5156940757486,522.6038329264668,V10,Cotton,Satin,Biba Satin Saree,Handwash Separately,C10,B4,no,no,Tie-Dyed,8600767,C10,ST25C,2000-2999
2023-02-05,Aiba,4769133247,ST27,B,5432,P15,R3,1,2502.6007577884684,5432,583.2953284616274,242.43523357691868,4606.269437961454,2103.6686801729857,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B1,yes,no,Printed,4769133,C9,ST27B,5000-5999
2023-03-31,Biba,5964362349,ST30,A,5626,P18,R4,1,2681.8771388800055,5626,1084.0760237364027,227.09619881317985,4314.827777450417,1632.9506385704112,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B1,no,no,Tie-Dyed,5964362,C3,ST30A,5000-5999
2023-02-25,Biba,6379290936,ST23,B,2302,P13,R3,1,1067.304485640872,2302,601.1213049632065,85.04393475183969,1615.8347602849537,548.5302746440818,V3,Linen,Plain,Biba Plain Saree,Handwash Separately,C2,B1,no,no,Embroidered,6379290,C2,ST23B,2000-2999
2023-02-26,Biba,8206155473,ST39,B,5213,P23,R4,1,2588.74670330246,5213,236.5470763226983,248.8226461838651,4727.630277493437,2138.8835741909766,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B2,yes,no,Tie-Dyed,8206155,C4,ST39B,5000-5999
2023-02-19,Biba,3326028204,ST34,B,9795,P28,R1,-1,-4597.40515389184,-9795,-468.9485917801535,-466.3025704109923,-8859.748837808853,-4262.343683917013,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B2,no,no,Woven,3326028,C4,ST34B,9000-9999
2023-01-12,Biba,1822305767,ST20,B,3875,P3,R2,1,1895.249348226988,3875,427.26832386660305,172.38658380666985,3275.345092326727,1380.0957440997388,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B2,yes,no,Woven,1822305,C4,ST20B,3000-3999
2023-03-11,Biba,4160688505,ST15,A,7557,P40,R2,1,3648.2580874672217,7557,1728.613587760037,291.41932061199816,5536.967091627965,1888.709004160743,V7,Modal,Plain,Biba Plain Saree,Handwash Separately,C1,B3,yes,no,Printed,4160688,C1,ST15A,7000-7999
2023-01-19,Aiba,1627072637,ST23,B,4385,P23,R3,1,1996.084192168427,4385,561.6564854093092,191.16717572953453,3632.176338861156,1636.092146692729,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B3,no,no,Woven,1627072,C6,ST23B,4000-4999
2023-03-07,Ciba,6608649920,ST02,A,6225,P19,R3,1,2860.8248686883135,6225,1581.0358945649568,232.19820527175216,4411.765900163291,1550.9410314749775,V9,Modal,Plain,Ciba Plain Saree,Handwash Separately,C10,B3,no,no,Embroidered,6608649,C10,ST02A,6000-6999
2023-03-27,Ciba,8653504888,ST19,B,2142,P33,R2,1,1049.700499623677,2142,306.1844179715314,91.79077910142344,1744.0248029270454,694.3243033033684,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B4,yes,no,Tie-Dyed,8653504,C3,ST19B,2000-2999
2023-02-17,Biba,4634361361,ST25,B,1603,P40,R1,1,782.9799421435995,1603,294.66532237080963,65.41673388145952,1242.9179437477308,459.9380016041313,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B1,no,no,Embroidered,4634361,C3,ST25B,1000-1999
2023-04-11,Aiba,7895583601,ST08,C,4000,P3,R3,1,1895.9013720949692,4000,16.37145498887844,199.1814272505561,3784.4471177605656,1888.5457456655963,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,no,no,Woven,7895583,C10,ST08C,4000-4999
2023-02-01,Ciba,1436672820,ST39,A,1748,P1,R4,1,871.7746960010107,1748,460.1501604914157,64.39249197542922,1223.4573475331551,351.6826515321444,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,no,no,Woven,1436672,C9,ST39A,1000-1999
2023-01-16,Ciba,2190542922,ST11,B,5990,P15,R2,1,2959.9720085155986,5990,1146.8419769849093,242.15790115075453,4601.000121864336,1641.028113348737,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B2,no,no,Printed,2190542,C2,ST11B,5000-5999
2023-02-18,Aiba,2271540202,ST29,B,8927,P7,R2,1,4308.904338942413,8927,1110.969948969727,390.8015025515137,7425.22854847876,3116.3242095363466,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B2,yes,no,Embroidered,2271540,C10,ST29B,8000-8999
2023-01-24,Ciba,1346223067,ST39,A,5614,P5,R4,1,2548.972023509021,5614,1006.3103075846329,230.38448462076838,4377.305207794599,1828.3331842855778,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B2,yes,no,Woven,1346223,C4,ST39A,5000-5999
