Billing Date,Brand,Article,Site,Site Area,MRP,Promotion Name,Region,POS Billing Quantity,POS Cost,POS Gross Sales,POS Total Discount,POS Tax Amount,POS Net Sales WOT,POS RGM,Vendor,Fiber,Fabric,Brand Tag,Wash Care Instructions,C Technique,Broad Craft,Handloom Mark,Silk Mark,Type,Style Code,Craft Code,Site Name,Bin
2023-03-13,Aiba,5474362622,ST36,B,5673,P32,R1,1,0.4660720912175004,5673,691.9648817930333,249.05175591034833,4731.983362296618,4731.5172902054,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B3,yes,no,Printed,5474362,C4,ST36B,5000-5999
2023-02-16,Aiba,1117144074,ST20,B,1284,P22,R3,1,0.4953666360394832,1284,286.44124433193207,49.877937783403404,947.6808178846646,947.1854512486251,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C3,B3,no,no,Woven,1117144,C3,ST20B,1000-1999
2023-03-31,Ciba,5218926674,ST22,A,2339,P13,R3,1,0.45690584862436157,2339,674.5157321396383,83.22421339301809,1581.2600544673437,1580.8031486187194,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B4,no,no,Embroidered,5218926,C7,ST22A,2000-2999
2023-03-08,Aiba,8478274551,ST34,B,8856,P16,R2,1,0.4605819834199528,8856,353.46307408856103,425.126846295572,8077.410079615867,8076.949497632448,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,no,no,Woven,8478274,C7,ST34B,8000-8999
2023-02-02,Biba,6459315083,ST16,A,9231,P4,R1,1,0.46789539220711807,9231,547.5019181455998,434.17490409272006,8249.32317776168,8248.855282369474,V2,Modal,Plain,Biba Plain Saree,Handwash Separately,C2,B1,no,no,Tie-Dyed,6459315,C2,ST16A,9000-9999
2023-02-22,Ciba,8847750268,ST24,A,7942,P39,R2,1,0.48736698766708114,7942,1749.1074420314424,309.64462789842787,5883.24793007013,5882.760563082463,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B1,yes,no,Woven,8847750,C8,ST24A,7000-7999
2023-01-01,Ciba,7304928693,ST23,A,3393,P18,R3,1,0.4996450070135285,3393,841.2403426178649,127.58798286910677,2424.1716745130284,2423.672029506015,V4,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C10,B2,no,no,Woven,7304928,C10,ST23A,3000-3999
2023-03-06,Biba,4262186746,ST38,C,6025,P39,R1,1,0.47726034707274706,6025,1065.9669731317008,247.95165134341497,4711.081375524885,4710.604115177812,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B2,yes,no,Woven,4262186,C10,ST38C,6000-6999
2023-02-25,Aiba,6953554765,ST16,A,5744,P17,R1,1,0.4601830853319763,5744,249.03520218552765,274.7482398907236,5220.216557923749,5219.756374838417,V6,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C8,B2,yes,no,Printed,6953554,C8,ST16A,5000-5999
2023-02-04,Biba,2858874701,ST11,A,3070,P22,R4,1,0.45805362105832026,3070,174.2989346717798,144.785053266411,2750.916012061809,2750.4579584407506,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B3,yes,no,Woven,2858874,C1,ST11A,3000-3999
2023-03-18,Ciba,6296003271,ST38,A,5801,P3,R1,1,0.49582253702246337,5801,1242.6366848424364,227.91816575787817,4330.445149399685,4329.949326862662,V8,Cotton,Chiffon,Ciba Chiffon Saree,Handwash Separately,C2,B3,yes,no,Tie-Dyed,6296003,C2,ST38A,5000-5999
2023-03-08,Aiba,5984033758,ST08,C,7131,P22,R3,1,0.47349250190760933,7131,1105.9038939104662,301.2548053044767,5723.841300785057,5723.367808283149,V9,Cotton,Georgette,Aiba Georgette Saree,Handwash Separately,C3,B3,no,no,Tie-Dyed,5984033,C3,ST08C,7000-7999
2023-02-05,Aiba,5011586068,ST01,C,9599,P25,R2,1,0.46619833148452294,9599,2101.6936879375708,374.8653156031215,7122.440996459308,7121.974798127823,V10,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C7,B4,no,no,Embroidered,5011586,C7,ST01C,9000-9999
2023-02-27,Biba,4948865062,ST01,A,7318,P11,R2,1,0.46657035502529626,7318,1062.99950259382,312.75002487030906,5942.250472535871,5941.783902180846,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B1,no,no,Printed,4948865,C9,ST01A,7000-7999
2023-03-04,Aiba,1012055234,ST35,B,6129,P34,R2,1,0.49568559549758207,6129,298.1323838659679,291.5433808067016,5539.32423532733,5538.828549731832,V2,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C9,B1,yes,no,Embroidered,1012055,C9,ST35B,6000-6999
2023-03-02,Aiba,9468442478,ST09,B,5018,P3,R2,1,0.4693264607165434,5018,1500.5621605372376,175.87189197313813,3341.5659474896243,3341.0966210289075,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C2,B1,yes,no,Woven,9468442,C2,ST09B,5000-5999
2023-01-18,Ciba,6750507688,ST05,A,6242,P10,R3,1,0.4578746705496737,6242,1866.747139823026,218.7626430088487,4156.490217168125,4156.032342497576,V4,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,yes,no,Woven,6750507,C3,ST05A,6000-6999
2023-04-01,Biba,9820675696,ST25,A,1656,P2,R4,1,0.4576579942827157,1656,358.6022447306317,64.86988776346841,1232.5278675058998,1232.0702095116171,V5,Modal,Plain,Biba Plain Saree,Handwash Separately,C2,B2,no,no,Woven,9820675,C2,ST25A,1000-1999
2023-03-30,Ciba,2915795966,ST31,B,3670,P5,R1,1,0.4570205939454237,3670,540.8067967238753,156.45966016380623,2972.7335431123183,2972.276522518373,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B2,no,no,Woven,2915795,C1,ST31B,3000-3999
2023-04-02,Biba,1212001128,ST35,B,2899,P22,R2,1,0.4872770241767702,2899,150.57008902988568,137.4214955485057,2611.0084154216083,2610.5211383974315,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B3,no,no,Printed,1212001,C7,ST35B,2000-2999
2023-03-25,Ciba,7492282211,ST17,A,3613,P27,R4,1,0.4769466954160464,3613,1044.801486095169,128.40992569524155,2439.7885882095898,2439.3116415141735,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,no,no,Tie-Dyed,7492282,C6,ST17A,3000-3999
2023-04-07,Biba,2130736042,ST39,B,2962,P34,R4,1,0.4584360275452513,2962,105.4225442861105,142.82887278569447,2713.748582928195,2713.2901469006497,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B3,no,no,Embroidered,2130736,C5,ST39B,2000-2999
2023-02-02,Biba,8462337247,ST14,C,9015,P23,R4,1,0.48876355145711725,9015,1199.8885952753528,390.7555702362324,7424.355834488415,7423.867070936958,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B4,no,no,Woven,8462337,C4,ST14C,9000-9999
2023-03-19,Aiba,4785943961,ST28,C,3699,P5,R3,1,0.4859897161453101,3699,776.1458814496293,146.14270592751856,2776.7114126228525,2776.225422906707,V1,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C1,B1,no,no,Woven,4785943,C1,ST28C,3000-3999
2023-03-31,Biba,4461119857,ST25,B,3976,P24,R4,1,0.4707055874656933,3976,617.4737938133605,167.926310309332,3190.5998958773075,3190.129190289842,V2,Cotton,Satin,Biba Satin Saree,Handwash Separately,C7,B1,no,no,Printed,4461119,C7,ST25B,3000-3999
2023-04-06,Biba,1774218314,ST31,B,6102,P13,R1,1,0.47086917335904027,6102,207.59632941972595,294.7201835290137,5599.68348705126,5599.212617877901,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C5,B1,yes,no,Printed,1774218,C5,ST31B,6000-6999
2023-03-20,Ciba,2242732740,ST11,C,4094,P35,R4,1,0.4748397066360147,4094,883.2363977717775,160.53818011141112,3050.225422116811,3049.750582410175,V4,Modal,Plain,Ciba Plain Saree,Handwash Separately,C3,B2,yes,no,Tie-Dyed,2242732,C3,ST11C,4000-4999
2023-03-01,Aiba,1401172327,ST34,B,2530,P27,R2,1,0.455117366549775,2530,409.6369513144254,106.01815243427873,2014.3448962512957,2013.889778884746,V5,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C3,B2,no,no,Woven,1401172,C3,ST34B,2000-2999
2023-01-05,Biba,7424592191,ST38,A,2197,P2,R1,1,0.49525172038832244,2197,261.6423474388366,96.76788262805817,1838.5897699331051,1838.0945182127168,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B2,no,no,Embroidered,7424592,C10,ST38A,2000-2999
2023-01-01,Ciba,9598367770,ST08,A,8129,P39,R3,1,0.4514733610499421,8129,185.17118946270963,397.19144052686454,7546.637370010426,7546.1858966493755,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B3,no,no,Embroidered,9598367,C9,ST08A,8000-8999
2023-03-08,Aiba,8121322762,ST27,B,1427,P11,R4,1,0.45591079971838244,1427,233.88208759949595,59.655895620025206,1133.462016780479,1133.0061059807606,V8,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C1,B3,yes,no,Woven,8121322,C1,ST27B,1000-1999
2023-03-24,Ciba,4384017231,ST12,B,1170,P31,R4,1,0.46255271154542477,1170,342.0558499935006,41.397207500324974,786.5469425061744,786.084389794629,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C7,B3,no,no,Woven,4384017,C7,ST12B,1000-1999
2023-02-01,Ciba,9835099384,ST04,C,9907,P36,R3,1,0.48243845758403503,9907,1639.8941740843454,413.35529129578276,7853.750534619871,7853.268096162287,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B4,yes,no,Printed,9835099,C6,ST04C,9000-9999
2023-02-14,Biba,2290196711,ST17,B,1953,P16,R4,1,0.4518539514757955,1953,440.1204598002538,75.64397700998732,1437.235563189759,1436.783709238283,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B1,no,no,Printed,2290196,C4,ST17B,1000-1999
2023-01-04,Ciba,7266474587,ST37,B,6307,P3,R4,1,0.45715156416862834,6307,398.09054612728823,295.44547269363557,5613.463981179076,5613.0068296149075,V2,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,no,no,Printed,7266474,C9,ST37B,6000-6999
2023-01-16,Ciba,1421993013,ST13,B,1043,P40,R2,1,0.49557321275778404,1043,278.17666595320986,38.241166702339505,726.5821673444507,726.0865941316929,V3,Cotton,Chiffon,Ciba Chiffon Saree,Handwash Separately,C5,B1,yes,no,Tie-Dyed,1421993,C5,ST13B,1000-1999
2023-01-17,Biba,9802462553,ST20,A,7067,P6,R3,1,0.4968143844310303,7067,1562.5916805955374,275.22041597022314,5229.187903434239,5228.691089049808,V4,Cotton,Chiffon,Biba Chiffon Saree,Handwash Separately,C8,B2,yes,no,Tie-Dyed,9802462,C8,ST20A,7000-7999
2023-01-25,Ciba,2797312952,ST04,B,2037,P40,R3,1,0.45166647394277837,2037,522.4402610157088,75.72798694921457,1438.8317520350768,1438.380085561134,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C2,B2,no,no,Printed,2797312,C2,ST04B,2000-2999
2023-01-14,Biba,6803213264,ST07,A,3207,P40,R1,1,0.47717057339332086,3207,439.6438182330677,138.36780908834663,2628.9883726785856,2628.5112021051923,V6,Linen,Plain,Biba Plain Saree,Handwash Separately,C9,B2,no,no,Woven,6803213,C9,ST07A,3000-3999
2023-01-10,Aiba,1828950741,ST27,A,5419,P30,R4,1,0.49988458899364996,5419,495.5905671019193,246.17047164490407,4677.238961253177,4676.739076664183,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B3,yes,no,Printed,1828950,C1,ST27A,5000-5999
2023-02-11,Aiba,8860899703,ST34,C,2636,P16,R2,1,0.4751313043473879,2636,754.1179515691161,94.0941024215442,1787.7879460093397,1787.3128147049924,V8,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C9,B3,yes,no,Embroidered,8860899,C9,ST34C,2000-2999
2023-03-31,Ciba,2685029583,ST20,C,6340,P25,R3,1,0.45813008404269173,6340,1659.9810075547578,234.00094962226214,4446.0180428229805,4445.559912738938,V9,Cotton,Crepe,Ciba Crepe Saree,Handwash Separately,C3,B3,yes,no,Embroidered,2685029,C3,ST20C,6000-6999
2023-03-06,Biba,7696588146,ST08,C,7760,P21,R3,1,0.45946396089430147,7760,817.4724804145945,347.1263759792703,6595.4011436061355,6594.9416796452415,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B4,yes,no,Woven,7696588,C1,ST08C,7000-7999
2023-03-18,Biba,3615582131,ST19,B,8431,P5,R1,-1,-0.4947577045367744,-8431,-1904.1787478002022,-326.3410626099899,-6200.480189589807,-6199.98543188527,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B1,no,no,Printed,3615582,C3,ST19B,8000-8999
2023-02-17,Biba,1964922242,ST06,A,1680,P38,R3,1,0.46055098797347394,1680,106.04383281076514,78.69780835946175,1495.258358829773,1494.7978078417996,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B1,yes,no,Tie-Dyed,1964922,C4,ST06A,1000-1999
2023-02-21,Ciba,9938836003,ST22,A,6029,P23,R3,1,0.49827871216289055,6029,61.82210420123225,298.3588947899384,5668.819001008829,5668.320722296667,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B1,no,no,Embroidered,9938836,C9,ST22A,6000-6999
2023-02-07,Biba,5891469035,ST06,A,1762,P1,R3,1,0.4733358889487865,1762,79.07128673714782,84.14643566314261,1598.7822775997095,1598.3089417107606,V4,Silk,Plain,Biba Plain Saree,Dry Clean only,C3,B2,yes,yes,Woven,5891469,C3,ST06A,1000-1999
2023-01-30,Ciba,8361812031,ST28,B,5884,P21,R3,0,0.0,0,0.0,0.0,0.0,0.0,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B2,yes,no,Printed,8361812,C6,ST28B,5000-5999
2023-03-08,Aiba,5840663789,ST20,A,2556,P35,R3,1,0.46214623765679164,2556,675.3095010498604,94.03452494750698,1786.6559740026325,1786.1938277649758,V6,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B2,no,no,Printed,5840663,C6,ST20A,2000-2999
2023-02-10,Aiba,5859097801,ST31,B,8088,P40,R1,1,0.4743880170561746,8088,509.1884063250265,378.9405796837487,7199.871013991225,7199.396625974168,V7,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C6,B3,no,no,Tie-Dyed,5859097,C6,ST31B,8000-8999
2023-01-06,Aiba,9382183906,ST21,C,9243,P19,R2,1,0.45182501202780817,9243,396.5717912583345,442.3214104370833,8404.106798304581,8403.654973292554,V8,Modal,Plain,Aiba Plain Saree,Handwash Separately,C1,B3,yes,no,Woven,9382183,C1,ST21C,9000-9999
2023-01-07,Ciba,2665411405,ST39,A,1027,P12,R4,1,0.46585230794949295,1027,37.80979923121332,49.45951003843933,939.7306907303473,939.2648384223978,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B3,no,no,Tie-Dyed,2665411,C10,ST39A,1000-1999
2023-01-11,Ciba,7873246606,ST01,A,7630,P1,R2,1,0.45644602463310885,7630,1525.9970226603148,305.2001488669843,5798.802828472702,5798.346382448069,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C9,B4,no,no,Printed,7873246,C9,ST01A,7000-7999
2023-01-21,Biba,1136020758,ST28,A,4854,P1,R3,1,0.4660957834888539,4854,1087.8533928938425,188.3073303553079,3577.83927675085,3577.373180967361,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B1,no,no,Printed,1136020,C9,ST28A,4000-4999
2023-04-02,Biba,5368319535,ST39,B,4203,P25,R4,1,0.46708004939869224,4203,1256.69550507999,147.31522474600052,2798.9892701740096,2798.522190124611,V2,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B1,no,no,Printed,5368319,C7,ST39B,4000-4999
2023-01-23,Aiba,4084709306,ST35,B,6495,P40,R2,1,0.48897535727176517,6495,1235.8131855548015,262.9593407222599,4996.227473722938,4995.738498365667,V3,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C6,B1,no,no,Printed,4084709,C6,ST35B,6000-6999
2023-01-28,Aiba,7926739994,ST01,A,2904,P13,R2,1,0.45288537568964193,2904,8.785816143741082,144.76070919281295,2750.453474663446,2750.000589287756,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B2,yes,no,Woven,7926739,C7,ST01A,2000-2999
2023-02-07,Ciba,4983077412,ST25,C,2160,P39,R4,1,0.48318227169565503,2160,3.4251132785119545,107.82874433607441,2048.7461423854133,2048.262960113718,V5,Cotton,Satin,Ciba Satin Saree,Handwash Separately,C9,B2,yes,no,Printed,4983077,C9,ST25C,2000-2999
2023-01-16,Ciba,1458950979,ST10,A,3151,P19,R3,1,0.4744556271148271,3151,651.185143522046,124.9907428238977,2374.8241136540564,2374.3496580269416,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B2,yes,no,Woven,1458950,C10,ST10A,3000-3999
2023-01-25,Biba,8086493377,ST32,B,9935,P10,R3,1,0.49462634011813744,9935,2580.2153340354416,367.73923329822793,6987.04543266633,6986.550806326212,V7,Cotton,Plain,Biba Plain Saree,Handwash Separately,C6,B3,yes,no,Tie-Dyed,8086493,C6,ST32B,9000-9999
2023-01-26,Ciba,3615390319,ST23,A,3154,P32,R3,0,0.0,0,0.0,0.0,0.0,0.0,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B3,no,no,Woven,3615390,C1,ST23A,3000-3999
2023-01-18,Ciba,3720351148,ST29,C,7517,P36,R4,1,0.49987510374782773,7517,15.175653228193866,375.0912173385903,7126.733129433215,7126.233254329468,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B3,yes,no,Woven,3720351,C10,ST29C,7000-7999
2023-01-01,Ciba,6962688536,ST16,C,8256,P15,R1,1,0.47820607399084614,8256,1569.186998902133,334.3406500548934,6352.472351042974,6351.994144968983,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B4,yes,no,Embroidered,6962688,C1,ST16C,8000-8999
2023-02-06,Aiba,1456158043,ST37,C,3567,P32,R4,1,0.45912149482499703,3567,273.6828101232645,164.6658594938368,3128.651330382899,3128.1922088880738,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C4,B1,yes,no,Embroidered,1456158,C4,ST37C,3000-3999
2023-02-15,Aiba,8372126086,ST11,C,8182,P26,R4,-1,-0.47244939584972134,-8182,-1940.2407418777016,-312.0879629061149,-5929.671295216183,-5929.198845820333,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,yes,no,Embroidered,8372126,C10,ST11C,8000-8999
2023-01-19,Biba,9463238651,ST21,A,2685,P15,R2,1,0.47360243141373726,2685,560.9144920093943,106.2042753995303,2017.8812325910756,2017.4076301596617,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B1,yes,no,Embroidered,9463238,C7,ST21A,2000-2999
2023-04-05,Aiba,2854601886,ST27,B,6590,P10,R4,1,0.488766616392206,6590,1675.493031194355,245.72534844028223,4668.781620365362,4668.29285374897,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B2,no,no,Tie-Dyed,2854601,C8,ST27B,6000-6999
2023-01-19,Ciba,6940326264,ST36,C,2931,P28,R1,1,0.4834969024078083,2931,611.6428100319857,115.96785949840071,2203.3893304696135,2202.9058335672057,V5,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C8,B2,no,no,Woven,6940326,C8,ST36C,2000-2999
2023-03-12,Ciba,4953645822,ST24,A,6720,P13,R2,1,0.4636194916117699,6720,1660.4089303929402,252.979553480353,4806.611516126706,4806.147896635094,V6,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B2,yes,no,Embroidered,4953645,C5,ST24A,6000-6999
2023-01-25,Aiba,1965966787,ST11,A,2182,P19,R4,1,0.46697286709497976,2182,23.904653595070215,107.90476732024649,2050.190579084683,2049.723606217588,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C5,B3,yes,no,Embroidered,1965966,C5,ST11A,2000-2999
2023-02-13,Ciba,1852978421,ST03,A,1550,P5,R2,1,0.45774120884717384,1550,132.39193730657544,70.88040313467123,1346.7276595587532,1346.269918349906,V8,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B3,yes,no,Woven,1852978,C4,ST03A,1000-1999
2023-02-06,Aiba,5299576451,ST40,B,6668,P21,R2,1,0.47359775854745045,6668,1435.433567869165,261.62832160654176,4970.938110524293,4970.464512765745,V9,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B3,yes,no,Woven,5299576,C7,ST40B,6000-6999
2023-03-20,Ciba,6210124323,ST39,C,4735,P13,R4,1,0.498767272897681,4735,146.73224715229892,229.41338764238503,4358.854365205316,4358.355597932418,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C1,B4,no,no,Woven,6210124,C1,ST39C,4000-4999
2023-03-05,Aiba,1065566207,ST12,C,4053,P25,R4,1,0.4637560336407122,4053,711.2914122294369,167.08542938852815,3174.623158382035,3174.1594023483945,V1,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B1,yes,no,Printed,1065566,C8,ST12C,4000-4999
2023-01-26,Aiba,7694529909,ST14,A,5770,P20,R4,1,0.45549069629333283,5770,577.6854877264286,259.6157256136786,4932.698786659893,4932.2432959636,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C7,B1,no,no,Printed,7694529,C7,ST14A,5000-5999
2023-04-01,Biba,6313292941,ST06,A,5370,P22,R3,1,0.4821544513981318,5370,1131.2024244890515,211.9398787755474,4026.857696735401,4026.375542284003,V3,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B1,yes,no,Embroidered,6313292,C4,ST06A,5000-5999
2023-01-17,Biba,9824854444,ST03,A,7591,P18,R2,1,0.45670587674649815,7591,2033.2659833008663,277.8867008349567,5279.847315864176,5279.39060998743,V4,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B2,yes,no,Printed,9824854,C8,ST03A,7000-7999
2023-03-10,Aiba,7663788473,ST20,C,6007,P1,R3,1,0.4880428336591211,6007,99.15512007637597,295.3922439961812,5612.452635927442,5611.964593093783,V5,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B2,no,no,Printed,7663788,C8,ST20C,6000-6999
2023-03-15,Biba,8627455828,ST19,C,6662,P8,R1,1,0.4786828872279535,6662,364.9206693232122,314.8539665338394,5982.225364142949,5981.74668125572,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C9,B2,no,no,Embroidered,8627455,C9,ST19C,6000-6999
2023-03-18,Ciba,5934431139,ST05,B,6721,P1,R3,1,0.4628765741779333,6721,763.8978174041905,297.8551091297905,5659.247073466019,5658.784196891841,V7,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C4,B3,yes,no,Woven,5934431,C4,ST05B,6000-6999
2023-01-19,Biba,6700520906,ST24,A,6923,P7,R2,1,0.4652198309954733,6923,1600.2860276425379,266.1356986178731,5056.578273739588,5056.1130539085925,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C10,B3,no,no,Embroidered,6700520,C10,ST24A,6000-6999
2023-02-11,Biba,7386537150,ST13,C,6772,P28,R2,1,0.46527507150451336,6772,652.1669800995747,305.99165099502125,5813.841368905403,5813.376093833898,V9,Cotton,Plain,Biba Plain Saree,Handwash Separately,C1,B3,no,no,Printed,7386537,C1,ST13C,6000-6999
2023-03-23,Ciba,8886926106,ST06,B,7815,P29,R3,0,0.0,0,0.0,0.0,0.0,0.0,V10,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C3,B4,yes,no,Printed,8886926,C3,ST06B,7000-7999
2023-02-02,Biba,9298564225,ST10,C,8033,P8,R3,1,0.46102128176390944,8033,1442.333520702012,329.5333239648994,6261.133155333089,6260.672134051325,V1,Modal,Plain,Biba Plain Saree,Handwash Separately,C2,B1,yes,no,Woven,9298564,C2,ST10C,8000-8999
2023-02-13,Aiba,9806973698,ST34,C,2780,P19,R2,1,0.46469296549957134,2780,367.2197674535313,120.63901162732344,2292.1412209191453,2291.6765279536457,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C10,B1,no,no,Embroidered,9806973,C10,ST34C,2000-2999
2023-03-03,Ciba,8685103485,ST18,C,4748,P27,R4,0,0.0,0,0.0,0.0,0.0,0.0,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C10,B1,yes,no,Woven,8685103,C10,ST18C,4000-4999
2023-02-09,Aiba,2311561426,ST09,B,5309,P23,R2,1,0.47369835219095385,5309,892.5099488071229,220.82450255964386,4195.665548633233,4195.191850281042,V4,Cotton,Satin,Aiba Satin Saree,Handwash Separately,C2,B2,yes,no,Tie-Dyed,2311561,C2,ST09B,5000-5999
2023-03-03,Biba,7631698260,ST02,A,8479,P27,R4,1,0.4847767236158279,8479,1723.2833825468686,337.78583087265656,6417.930786580475,6417.446009856859,V5,Cotton,Plain,Biba Plain Saree,Handwash Separately,C7,B2,yes,no,Embroidered,7631698,C7,ST02A,8000-8999
2023-01-07,Biba,3481423759,ST32,A,4944,P22,R3,0,0.0,0,0.0,0.0,0.0,0.0,V6,Cotton,Plain,Biba Plain Saree,Handwash Separately,C8,B2,no,no,Embroidered,3481423,C8,ST32A,4000-4999
2023-01-26,Aiba,5528775137,ST16,A,6829,P26,R1,1,0.4900565385138282,6829,1038.228486586192,289.5385756706904,5501.232937743118,5500.742881204604,V7,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C1,B3,no,no,Woven,5528775,C1,ST16A,6000-6999
2023-02-13,Biba,5082729120,ST24,C,2288,P8,R2,1,0.46935274093237245,2288,247.00537330939363,102.04973133453032,1938.944895356076,1938.4755426151435,V8,Cotton,Plain,Biba Plain Saree,Handwash Separately,C3,B3,yes,no,Printed,5082729,C3,ST24C,2000-2999
2023-02-25,Ciba,2416648223,ST27,A,2786,P12,R4,1,0.4792616610741379,2786,773.2380685027948,100.63809657486027,1912.123834922345,1911.6445732612708,V9,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C6,B3,no,no,Tie-Dyed,2416648,C6,ST27A,2000-2999
2023-01-22,Biba,5635628213,ST35,C,4686,P26,R2,1,0.47186807445799883,4686,1100.1097409267506,179.2945129536625,3406.595746119587,3406.123878045129,V10,Cotton,Plain,Biba Plain Saree,Handwash Separately,C2,B4,yes,no,Printed,5635628,C2,ST35C,4000-4999
2023-04-02,Biba,8228054783,ST26,A,4575,P25,R2,1,0.45987179949275236,4575,331.2712241681133,212.18643879159436,4031.5423370402928,4031.0824652408,V1,Cotton,Plain,Biba Plain Saree,Handwash Separately,C4,B1,no,no,Printed,8228054,C4,ST26A,4000-4999
2023-02-26,Aiba,4901491889,ST36,B,5805,P1,R1,1,0.468153199850221,5805,7.048081414925477,289.8975959292538,5508.054322655821,5507.586169455971,V2,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B1,yes,no,Embroidered,4901491,C8,ST36B,5000-5999
2023-03-10,Ciba,6807607368,ST17,B,3115,P12,R4,1,0.4693783176901873,3115,18.99793349639011,154.80010332518052,2941.2019631784297,2940.7325848607393,V3,Cotton,Plain,Ciba Plain Saree,Handwash Separately,C5,B1,yes,no,Embroidered,6807607,C5,ST17B,3000-3999
2023-01-19,Aiba,2510696742,ST19,B,7910,P13,R1,1,0.49657994003777445,7910,976.3647528164748,346.6817623591763,6586.953484824349,6586.456904884311,V4,Cotton,Plain,Aiba Plain Saree,Handwash Separately,C8,B2,no,no,Woven,2510696,C8,ST19B,7000-7999
